Name,Price,Cuisines,Link,Ranking,Reviews,Rating,Hotel,Tourism,University,Cafe,Pub,Luas,Museum,Restaurant,Company,Company KNN
Catch-22,Average,"['Irish', 'Seafood', 'European']",/Restaurant_Review-g186605-d8444491-Reviews-Catch_22-Dublin_County_Dublin.html,281,796,4.5,2.9047500195863067,3.169273778616837,3.291028443655649,3.8788412953654476,3.042780430235895,2.2184872727024283,3.5795972322281173,3.227283295313598,3.4853834010234763,4.70809196841936
Fade Street Social,Average,"['Irish', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d3601690-Reviews-Fade_Street_Social-Dublin_County_Dublin.html,282,3155,4.0,3.238403738052302,3.0938148791259596,3.1479402504532294,3.9847153753878293,3.373158327112756,0.9409875791518724,3.506544227488768,3.520896050387808,2.9419244507599402,3.7376370649439807
Kerala Kitchen,Average,"['Indian', 'Asian', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d9868766-Reviews-Kerala_Kitchen-Dublin_County_Dublin.html,283,170,4.5,1.9528555874921456,1.131883492363156,1.0016173524169367,1.9249832731342171,1.331422924413752,0.3418281409980272,1.3880070900476373,1.511061459168529,3.586829071739336,4.47928335330697
Le Bon Crubeen,Average,"['Fusion', 'Vegetarian Friendly', 'Vegan Options']",/Restaurant_Review-g186605-d1675018-Reviews-Le_Bon_Crubeen-Dublin_County_Dublin.html,284,1445,4.0,3.8958978303235265,2.7919792811624515,1.9316906082326635,2.5313530041714953,2.1672790035122116,1.529641909488889,2.1550636398108054,2.184282336911906,3.2607537015812147,2.3133107837833293
The Port House,Average,"['Mediterranean', 'European', 'Spanish']",/Restaurant_Review-g186605-d781390-Reviews-The_Port_House-Dublin_County_Dublin.html,285,841,4.0,3.552430767196767,3.269885644604673,3.648748926661698,3.9558406262908163,3.759700466458684,1.1837158239507657,3.470017725119093,3.7604545744023308,2.9419244507599402,3.7376370649439807
Yamamori Izakaya & Sake Bar,Average,"['Japanese', 'Bar', 'Sushi']",/Restaurant_Review-g186605-d2486893-Reviews-Yamamori_Izakaya_Sake_Bar-Dublin_County_Dublin.html,286,436,4.0,3.6800042477867065,3.269885644604673,2.8617638640483904,3.917340960828132,3.729966455739767,0.7477490584331844,3.5430707298584427,3.802223752948453,2.7825098253493032,3.7376370649439807
Kokoro Ramen Bar,Average,"['Japanese', 'Sushi', 'Asian']",/Restaurant_Review-g186605-d9853471-Reviews-Kokoro_Ramen_Bar-Dublin_County_Dublin.html,287,334,4.0,3.140270291444656,3.244732678107714,3.5056607334592784,3.9943402917535007,3.333512979487533,1.127917771643322,3.396964720379744,3.567579249939356,3.0506162408126474,3.7376370649439807
Kumpir Cafe,Average,"['Cafe', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d14208385-Reviews-Kumpir_Cafe-Dublin_County_Dublin.html,288,68,4.5,3.552430767196767,3.5968742090651404,2.2894110912387124,3.5515941389326304,3.1319824623926475,1.8926077863167603,3.616123734597792,3.261681442351581,2.869463257391469,4.309885538520337
Shanahan's on The Green,Expensive,"['Steakhouse', 'Irish', 'European']",/Restaurant_Review-g186605-d715996-Reviews-Shanahan_s_on_The_Green-Dublin_County_Dublin.html,289,835,4.0,2.777176538996368,2.4146847837080663,3.2194843470544394,3.0703483206490763,2.388632194419709,3.349915781780666,3.1412792037920214,2.6904265004707955,3.2462614629075204,4.70809196841936
Marco Pierre White Steakhouse and Grill,Average,"['Steakhouse', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d1494288-Reviews-Marco_Pierre_White_Steakhouse_and_Grill-Dublin_County_Dublin.html,290,1327,4.0,2.9538167428901296,3.194426745113796,3.7202930232629075,3.7248426335147102,3.009742640548209,3.349915781780666,3.7987562464461653,3.138830917215928,3.4056760883181574,5.333559691898606
Sitar Indian Cuisine,Average,"['Indian', 'Asian', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d12159609-Reviews-Sitar_Indian_Cuisine-Dublin_County_Dublin.html,292,307,4.5,3.886084485662762,3.6974860750529763,2.5755874776435514,3.7825921317087365,3.7200551188334607,1.293403776749292,3.5430707298584427,3.6548031227856694,2.768017586675609,3.556946389272198
Hatch & Sons,Average,"['Irish', 'Cafe', 'European']",/Restaurant_Review-g186605-d3679796-Reviews-Hatch_Sons-Dublin_County_Dublin.html,293,773,4.0,2.8262432623001907,2.7668263146654923,2.8617638640483904,3.3013463134251824,2.524087132139222,1.753882608262129,3.2873852132707198,2.8808448144310574,3.579582952402489,4.70809196841936
The Port House Pintxo,Average,"['Mediterranean', 'European', 'Spanish']",/Restaurant_Review-g186605-d778741-Reviews-The_Port_House_Pintxo-Dublin_County_Dublin.html,294,505,4.0,3.9547778982881137,3.395650477089468,2.8617638640483904,3.8403416299027633,3.6738022132707004,1.1754090462388302,3.177805706161696,3.707628848594,2.673818035296596,3.556946389272198
Al Boschetto Restaurant,Average,"['Italian', 'Pizza', 'European']",/Restaurant_Review-g186605-d743268-Reviews-Al_Boschetto_Restaurant-Dublin_County_Dublin.html,296,315,4.0,0.7654408835396349,0.6791300954178936,0.14308819320241953,0.8373677238133844,0.5418197508780529,0.19487584536245875,0.657477042654144,0.5503703526077244,1.7897914762012446,2.9245301565680624
"Saba, Baggot Street",Average,"['Asian', 'Thai', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d10153439-Reviews-Saba_Baggot_Street-Dublin_County_Dublin.html,299,175,4.5,1.8449087962237356,1.157036458860115,1.0016173524169367,1.7324849458207954,1.2356133343194622,0.32025963496947096,1.2784275829386134,1.4189235653167893,3.434660565665546,4.47928335330697
Osteria Lucio,Average,"['Italian', 'Vegetarian Friendly', 'Vegan Options']",/Restaurant_Review-g186605-d7893435-Reviews-Osteria_Lucio-Dublin_County_Dublin.html,300,367,4.0,1.74677534961609,2.087696219247599,1.2877937388217757,1.8576088585745194,1.2851700188509914,0.3435811058236581,1.534113099526336,1.4054100075518676,3.4998756396971706,4.289147861345849
L. Mulligan Grocer,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d2037047-Reviews-L_Mulligan_Grocer-Dublin_County_Dublin.html,301,743,4.0,1.5112550777577407,1.3582601908357872,0.8585291592145171,1.462987287582005,1.2190944394756191,0.7282425612566665,1.3880070900476373,1.2100776725861797,0.5434589502635357,1.6895028538020893
Old Music Shop Restaurant,Average,"['Irish', 'European', 'Healthy']",/Restaurant_Review-g186605-d7086270-Reviews-Old_Music_Shop_Restaurant-Dublin_County_Dublin.html,302,222,4.0,2.8262432623001907,1.8613195207749678,1.216249642220566,1.8287341094775063,1.4305362934768104,1.1591404089206458,2.118537137441131,1.5479166167092249,1.2318402872640144,2.1403419318582046
The Oak,Average,"['French', 'Irish', 'Contemporary']",/Restaurant_Review-g186605-d12498016-Reviews-The_Oak-Dublin_County_Dublin.html,304,466,4.0,3.768324349733587,2.9932030131381238,2.5040433810423415,3.821091797171421,3.455752801331972,0.8480799447545991,3.616123734597792,3.4164731040225034,2.5941107225912776,3.556946389272198
Kinara Kitchen,Average,"['Indian', 'Pakistani', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d1925702-Reviews-Kinara_Kitchen-Dublin_County_Dublin.html,305,248,4.5,0.8635743301472805,0.5030593299391805,0.5723527728096781,1.1934896293432147,0.7796918366293932,3.349915781780666,0.767056549763168,1.0528290004125442,1.507192822064206,2.2306889164553434
Ravi's Kitchen,Average,"['Indian', 'Asian', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d5533891-Reviews-Ravi_s_Kitchen-Dublin_County_Dublin.html,306,357,4.5,0.8439476408257514,0.6036711959270166,0.21463228980362928,0.9913663856641218,0.5715537615969705,0.2048878153994291,0.5844240379147947,0.6068815941701247,2.0289134143172003,2.9245301565680624
Kimchi,Average,"['Japanese', 'Sushi', 'Asian']",/Restaurant_Review-g186605-d809609-Reviews-Kimchi-Dublin_County_Dublin.html,307,368,4.0,3.120643602123127,2.439837750205025,1.5739701252266147,2.1559812659103232,1.8699388963230363,3.349915781780666,2.5568551658772267,2.0110630964706355,1.9636983402855759,2.1403419318582046
The Cedar Tree,Average,"['Lebanese', 'Mediterranean', 'Middle Eastern']",/Restaurant_Review-g186605-d692976-Reviews-The_Cedar_Tree-Dublin_County_Dublin.html,308,694,4.0,3.6800042477867065,3.295038611101632,3.648748926661698,4.032839957216185,3.7497891295523784,1.1511738081720502,3.470017725119093,3.762911584905044,2.970908928107329,3.556946389272198
Yamamori Sushi,Average,"['Japanese', 'Sushi', 'Asian']",/Restaurant_Review-g186605-d785611-Reviews-Yamamori_Sushi-Dublin_County_Dublin.html,309,845,4.0,3.7290709710905294,3.269885644604673,2.5040433810423415,3.801841964440079,3.2277920524869375,2.106865271560168,3.3604382180100694,3.488954913852538,2.615849080601819,3.556946389272198
Ely Bar & Grill,Average,"['Irish', 'Bar', 'International']",/Restaurant_Review-g186605-d783130-Reviews-Ely_Bar_Grill-Dublin_County_Dublin.html,310,779,4.0,2.3944560972265503,2.2386140182293532,1.788602415030244,1.9827327713282437,1.5924214629464726,3.349915781780666,2.8855936872042984,1.606884868774338,5.072283535793001,4.775867576613491
O'Sheas Of Talbot Street,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d1072474-Reviews-O_Sheas_Of_Talbot_Street-Dublin_County_Dublin.html,311,895,4.0,3.797764383715881,2.6662144486776564,1.8601465116314537,2.4351038405147847,1.985571160229938,1.8107652874490088,2.264643146919829,2.070031348535749,3.318722656275992,2.3133107837833293
The Duke,Average,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d693004-Reviews-The_Duke-Dublin_County_Dublin.html,312,435,4.0,3.0617635341585396,3.3453445440955503,4.006469409667747,3.7248426335147102,3.168324031049102,3.349915781780666,3.6526502369674665,3.253081905592085,3.325968775612839,4.70809196841936
Mary's Bar & Hardware Shop,Cheap,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d6887570-Reviews-Mary_s_Bar_Hardware_Shop-Dublin_County_Dublin.html,313,188,4.5,3.1697103254269496,3.5968742090651404,3.7202930232629075,3.734467549880381,3.452449022363203,1.871461330603724,3.8718092511855144,3.5073824926228863,3.0940929568337303,3.556946389272198
Wood Fire Cafe,Average,"['Italian', 'Irish', 'Pizza']",/Restaurant_Review-g186605-d15813851-Reviews-Wood_Fire_Cafe-Dublin_County_Dublin.html,314,57,5.0,2.3846427525657856,1.4588720568236233,1.0731614490181465,1.693985280358111,1.255436008132074,0.6864581520042349,2.045484132701781,1.26658891414858,1.0941640198639186,4.227597551454314
Forest & Marcy,Average,"['Irish', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d10445955-Reviews-Forest_Marcy-Dublin_County_Dublin.html,315,123,4.5,1.5995751797046218,0.9809656933814019,1.0731614490181465,1.6169859494327423,1.202575544631776,0.6753862463267472,1.1323215734599146,1.3059010821919887,2.608602961264972,2.296336391197892
Peploe's St Stephens Green,Expensive,"['Irish', 'International', 'European']",/Restaurant_Review-g186605-d696335-Reviews-Peploe_s_St_Stephens_Green-Dublin_County_Dublin.html,316,1270,4.0,2.8262432623001907,2.5656025826898206,2.8617638640483904,3.3013463134251824,2.517479574201685,1.642115579304248,3.2873852132707198,2.8378471306335786,3.6447980264341133,4.70809196841936
Mamma Mia Deli Cafe Bar,Average,"['Italian', 'Pizza', 'Mediterranean']",/Restaurant_Review-g186605-d2063073-Reviews-Mamma_Mia_Deli_Cafe_Bar-Dublin_County_Dublin.html,318,215,4.5,1.9037888641883227,1.9619313867628039,1.502426028625405,2.1944809313730076,1.4272325145080418,0.3366749529427805,2.1550636398108054,1.5442311009551553,3.630305787760419,4.475667298695502
Pitt Bros BBQ,Average,"['American', 'Barbecue', 'Gluten Free Options']",/Restaurant_Review-g186605-d4928144-Reviews-Pitt_Bros_BBQ-Dublin_County_Dublin.html,319,936,4.0,3.660377558465177,3.3453445440955503,2.8617638640483904,3.936590793559474,3.8522062775842056,0.7346306538992688,3.6526502369674665,3.8317078789810095,2.7535253480019146,3.556946389272198
Fujiyama Dublin Restaurant,Average,"['Japanese', 'Sushi', 'Asian']",/Restaurant_Review-g186605-d6404670-Reviews-Fujiyama_Dublin_Restaurant-Dublin_County_Dublin.html,321,236,4.0,3.297283806016889,3.194426745113796,2.146322898036293,2.897099826066997,2.259784814637733,2.9385226155970754,2.8855936872042984,2.5208927757835946,2.5941107225912776,2.1403419318582046
The Porterhouse Central,Average,"['Irish', 'Brew Pub', 'Bar']",/Restaurant_Review-g186605-d2716101-Reviews-The_Porterhouse_Central-Dublin_County_Dublin.html,322,734,4.0,3.228590393391537,3.496262343077304,4.578822182477425,3.705592800783368,3.1914504838304825,2.838911679475141,3.7987562464461653,3.292394073635494,3.166554150202202,4.309885538520337
Iveagh Bar,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d4891272-Reviews-Iveagh_Bar-Dublin_County_Dublin.html,323,201,4.0,0.9322677427726324,1.081577559369238,0.3577204830060488,1.1068653820521748,0.7962107314732363,1.2093558778991575,1.2419010805689386,0.7604447505896906,0.31882925082127433,1.6895028538020893
Le Petit Cafe,Cheap,"['Cafe', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d8594510-Reviews-Le_Petit_Cafe-Dublin_County_Dublin.html,324,71,5.0,2.8066165729786614,2.6913674151746156,3.5056607334592784,3.3590958116192087,2.395239752357246,1.4377320951848354,3.7622297440764907,2.6818269637112997,3.7752281744973617,5.333559691898606
Bubble Waffle Factory,Cheap,"['Dessert', 'American', 'European']",/Restaurant_Review-g186605-d13357043-Reviews-Bubble_Waffle_Factory-Dublin_County_Dublin.html,327,104,4.5,3.905711174984291,3.5968742090651404,2.5755874776435514,3.81146688080575,3.693624887083312,1.25465010553583,3.5430707298584427,3.641289565020748,2.7462792286650677,3.556946389272198
The Brew Dock,Average,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d3193707-Reviews-The_Brew_Dock-Dublin_County_Dublin.html,329,349,4.0,3.120643602123127,2.6410614821806973,1.788602415030244,2.2618553459327053,1.8369011066353502,3.349915781780666,2.3011696492895037,1.8501289085429307,4.282456528076662,4.6167774682858465
Beef & Lobster,Average,"['Steakhouse', 'Seafood', 'European']",/Restaurant_Review-g186605-d10597573-Reviews-Beef_Lobster-Dublin_County_Dublin.html,330,608,4.0,3.6309375244828836,2.9932030131381238,2.5040433810423415,3.7633422989773946,3.2575260632058547,0.8170526297026015,3.5430707298584427,3.303450620897703,2.5361417678965004,3.556946389272198
The Green Hen,Average,"['French', 'Irish', 'European']",/Restaurant_Review-g186605-d696278-Reviews-The_Green_Hen-Dublin_County_Dublin.html,334,1250,4.0,3.5818708011790608,3.295038611101632,3.648748926661698,4.032839957216185,3.7861306982088334,1.1166385939268888,3.470017725119093,3.802223752948453,2.9564166894336346,3.7376370649439807
Bleeding Horse,Average,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d696358-Reviews-Bleeding_Horse-Dublin_County_Dublin.html,335,613,4.0,2.0411756894390267,1.4337190903266643,1.8601465116314537,2.65647691692522,1.7311801796347546,2.3927969869861903,2.0089576303321066,2.0319476857436967,2.876709376728316,2.398029109025621
Davy Byrne's,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d696203-Reviews-Davy_Byrne_s-Dublin_County_Dublin.html,336,417,4.0,2.973443432211659,3.295038611101632,3.7202930232629075,3.6670931353206835,3.2178807155806313,3.349915781780666,3.6526502369674665,3.328020725924833,3.318722656275992,4.70809196841936
Opium,Average,"['Asian', 'Thai', 'Fusion']",/Restaurant_Review-g186605-d5770594-Reviews-Opium-Dublin_County_Dublin.html,337,412,4.0,2.6103496797633703,2.012237319756722,2.5755874776435514,2.848975244238641,2.180494119387286,0.791942265196375,2.7029611753559255,2.3992707558992983,2.681064154633443,4.70809196841936
Voila,Average,"['Cafe', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d2316330-Reviews-Voila-Dublin_County_Dublin.html,338,166,4.5,2.315949339940434,1.9116254537688857,2.146322898036293,2.8778499933356545,2.018608949917624,0.5411818710469574,2.8855936872042984,2.1879678526659756,4.065072947971248,5.174074006512512
Brother Hubbard North,Average,"['Cafe', 'European', 'Middle Eastern']",/Restaurant_Review-g186605-d2700218-Reviews-Brother_Hubbard_North-Dublin_County_Dublin.html,339,1217,4.5,3.1697103254269496,2.7165203816715744,2.074778801435083,3.2917213970595114,2.7256176492341075,1.7631135693582454,2.849067184834624,2.9029579089554747,2.2462969944226145,3.556946389272198
Camden Rotisserie,Cheap,['Gluten Free Options'],/Restaurant_Review-g186605-d4418101-Reviews-Camden_Rotisserie-Dublin_County_Dublin.html,340,225,4.5,2.188375859350495,1.6349428223023366,2.0032347048338734,2.7431011642162595,1.8699388963230363,1.6502048186111655,1.8993781232230826,2.1314566111035753,2.7390331093282203,4.70809196841936
Arlington Hotel and Knightsbridge Bar,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d743272-Reviews-Arlington_Hotel_and_Knightsbridge_Bar-Dublin_County_Dublin.html,341,384,4.0,3.49355069923218,3.5968742090651404,2.146322898036293,3.5227193898356175,3.042780430235895,2.1612359882455907,3.616123734597792,3.1953421587783284,3.007139524791565,4.309885538520337
Oscars Cafe Bar Christchurch,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d7252291-Reviews-Oscars_Cafe_Bar_Christchurch-Dublin_County_Dublin.html,343,171,4.5,3.2874704613561243,2.515296649695902,2.146322898036293,3.3590958116192087,2.6991874174839587,0.8701079952677055,3.323911715640395,2.8022204783442395,2.260789233096309,3.7376370649439807
Coppinger Row,Average,"['Irish', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d1747042-Reviews-Coppinger_Row-Dublin_County_Dublin.html,345,593,4.0,3.1991503594092436,3.269885644604673,3.362572540256859,3.9750904590221583,3.5746888442076417,1.2361312847899135,3.4334912227494185,3.6806017330641567,2.9781550474441763,3.7376370649439807
O'Shea's Merchant & Ned O'Sheas,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d696313-Reviews-O_Shea_s_Merchant_Ned_O_Sheas-Dublin_County_Dublin.html,346,715,4.0,2.315949339940434,1.9367784202658447,1.9316906082326635,2.3196048441267316,1.8930653491044167,1.2407095488076545,2.5568551658772267,1.864870971559209,1.4419777480325817,3.7376370649439807
